Version;ID;Gender;Age;Education;Nationality;Residence;Income;Clothes;JeansFreq;JeansPay;ConcernEnv;ConcernSwt;Skepticism;Question;Price1;Origin1;Fiber1;Wash1;Dry1;Env1;Labor1;EnvLabor1;Price2;Origin2;Fiber2;Wash2;Dry2;Env2;Labor2;EnvLabor2;Choice
2;66;1;35;5;1;1;15000;10;0;25;6.666666667;6.4;4;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;3
2;66;1;35;5;1;1;15000;10;0;25;6.666666667;6.4;4;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;2
2;66;1;35;5;1;1;15000;10;0;25;6.666666667;6.4;4;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;2
2;66;1;35;5;1;1;15000;10;0;25;6.666666667;6.4;4;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;3
2;66;1;35;5;1;1;15000;10;0;25;6.666666667;6.4;4;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;1
2;66;1;35;5;1;1;15000;10;0;25;6.666666667;6.4;4;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;3
2;66;1;35;5;1;1;15000;10;0;25;6.666666667;6.4;4;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;1
2;66;1;35;5;1;1;15000;10;0;25;6.666666667;6.4;4;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;2
2;66;1;35;5;1;1;15000;10;0;25;6.666666667;6.4;4;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;3
2;66;1;35;5;1;1;15000;10;0;25;6.666666667;6.4;4;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;3
2;66;1;35;5;1;1;15000;10;0;25;6.666666667;6.4;4;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;3
2;66;1;35;5;1;1;15000;10;0;25;6.666666667;6.4;4;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;3
2;67;0;32;5;1;1;45000;110;1;65;7;6.4;4.25;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;2
2;67;0;32;5;1;1;45000;110;1;65;7;6.4;4.25;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;2
2;67;0;32;5;1;1;45000;110;1;65;7;6.4;4.25;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;1
2;67;0;32;5;1;1;45000;110;1;65;7;6.4;4.25;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;1
2;67;0;32;5;1;1;45000;110;1;65;7;6.4;4.25;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;1
2;67;0;32;5;1;1;45000;110;1;65;7;6.4;4.25;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;1
2;67;0;32;5;1;1;45000;110;1;65;7;6.4;4.25;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;2
2;67;0;32;5;1;1;45000;110;1;65;7;6.4;4.25;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;2
2;67;0;32;5;1;1;45000;110;1;65;7;6.4;4.25;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;1
2;67;0;32;5;1;1;45000;110;1;65;7;6.4;4.25;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;2
2;67;0;32;5;1;1;45000;110;1;65;7;6.4;4.25;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;2
2;67;0;32;5;1;1;45000;110;1;65;7;6.4;4.25;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;2
2;68;0;25;4;1;1;15000;70;1;35;5.833333333;5.8;4.5;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;2
2;68;0;25;4;1;1;15000;70;1;35;5.833333333;5.8;4.5;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;2
2;68;0;25;4;1;1;15000;70;1;35;5.833333333;5.8;4.5;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;2
2;68;0;25;4;1;1;15000;70;1;35;5.833333333;5.8;4.5;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;2
2;68;0;25;4;1;1;15000;70;1;35;5.833333333;5.8;4.5;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;1
2;68;0;25;4;1;1;15000;70;1;35;5.833333333;5.8;4.5;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;1
2;68;0;25;4;1;1;15000;70;1;35;5.833333333;5.8;4.5;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;1
2;68;0;25;4;1;1;15000;70;1;35;5.833333333;5.8;4.5;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;2
2;68;0;25;4;1;1;15000;70;1;35;5.833333333;5.8;4.5;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;1
2;68;0;25;4;1;1;15000;70;1;35;5.833333333;5.8;4.5;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;1
2;68;0;25;4;1;1;15000;70;1;35;5.833333333;5.8;4.5;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;2
2;68;0;25;4;1;1;15000;70;1;35;5.833333333;5.8;4.5;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;1
2;69;0;28;4;0;1;5000;10;1;25;7;5.4;4.5;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;2
2;69;0;28;4;0;1;5000;10;1;25;7;5.4;4.5;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;2
2;69;0;28;4;0;1;5000;10;1;25;7;5.4;4.5;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;1
2;69;0;28;4;0;1;5000;10;1;25;7;5.4;4.5;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;1
2;69;0;28;4;0;1;5000;10;1;25;7;5.4;4.5;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;1
2;69;0;28;4;0;1;5000;10;1;25;7;5.4;4.5;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;1
2;69;0;28;4;0;1;5000;10;1;25;7;5.4;4.5;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;2
2;69;0;28;4;0;1;5000;10;1;25;7;5.4;4.5;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;2
2;69;0;28;4;0;1;5000;10;1;25;7;5.4;4.5;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;1
2;69;0;28;4;0;1;5000;10;1;25;7;5.4;4.5;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;3
2;69;0;28;4;0;1;5000;10;1;25;7;5.4;4.5;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;1
2;69;0;28;4;0;1;5000;10;1;25;7;5.4;4.5;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;1
2;70;0;24;3;1;1;15000;10;0;5;7;7;3;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;3
2;70;0;24;3;1;1;15000;10;0;5;7;7;3;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;3
2;70;0;24;3;1;1;15000;10;0;5;7;7;3;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;3
2;70;0;24;3;1;1;15000;10;0;5;7;7;3;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;3
2;70;0;24;3;1;1;15000;10;0;5;7;7;3;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;3
2;70;0;24;3;1;1;15000;10;0;5;7;7;3;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;3
2;70;0;24;3;1;1;15000;10;0;5;7;7;3;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;3
2;70;0;24;3;1;1;15000;10;0;5;7;7;3;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;2
2;70;0;24;3;1;1;15000;10;0;5;7;7;3;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;3
2;70;0;24;3;1;1;15000;10;0;5;7;7;3;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;3
2;70;0;24;3;1;1;15000;10;0;5;7;7;3;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;3
2;70;0;24;3;1;1;15000;10;0;5;7;7;3;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;3
2;71;0;27;4;0;1;95000;30;0;25;6.666666667;6.2;4.5;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;2
2;71;0;27;4;0;1;95000;30;0;25;6.666666667;6.2;4.5;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;2
2;71;0;27;4;0;1;95000;30;0;25;6.666666667;6.2;4.5;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;2
2;71;0;27;4;0;1;95000;30;0;25;6.666666667;6.2;4.5;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;3
2;71;0;27;4;0;1;95000;30;0;25;6.666666667;6.2;4.5;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;1
2;71;0;27;4;0;1;95000;30;0;25;6.666666667;6.2;4.5;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;1
2;71;0;27;4;0;1;95000;30;0;25;6.666666667;6.2;4.5;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;1
2;71;0;27;4;0;1;95000;30;0;25;6.666666667;6.2;4.5;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;2
2;71;0;27;4;0;1;95000;30;0;25;6.666666667;6.2;4.5;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;3
2;71;0;27;4;0;1;95000;30;0;25;6.666666667;6.2;4.5;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;3
2;71;0;27;4;0;1;95000;30;0;25;6.666666667;6.2;4.5;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;2
2;71;0;27;4;0;1;95000;30;0;25;6.666666667;6.2;4.5;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;3
2;72;1;24;4;1;1;15000;50;1;105;6.333333333;5.2;4.25;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;3
2;72;1;24;4;1;1;15000;50;1;105;6.333333333;5.2;4.25;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;3
2;72;1;24;4;1;1;15000;50;1;105;6.333333333;5.2;4.25;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;3
2;72;1;24;4;1;1;15000;50;1;105;6.333333333;5.2;4.25;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;3
2;72;1;24;4;1;1;15000;50;1;105;6.333333333;5.2;4.25;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;3
2;72;1;24;4;1;1;15000;50;1;105;6.333333333;5.2;4.25;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;3
2;72;1;24;4;1;1;15000;50;1;105;6.333333333;5.2;4.25;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;3
2;72;1;24;4;1;1;15000;50;1;105;6.333333333;5.2;4.25;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;2
2;72;1;24;4;1;1;15000;50;1;105;6.333333333;5.2;4.25;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;3
2;72;1;24;4;1;1;15000;50;1;105;6.333333333;5.2;4.25;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;3
2;72;1;24;4;1;1;15000;50;1;105;6.333333333;5.2;4.25;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;3
2;72;1;24;4;1;1;15000;50;1;105;6.333333333;5.2;4.25;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;3
2;73;0;19;3;0;1;5000;10;0;15;6.666666667;6.2;5.5;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;2
2;73;0;19;3;0;1;5000;10;0;15;6.666666667;6.2;5.5;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;2
2;73;0;19;3;0;1;5000;10;0;15;6.666666667;6.2;5.5;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;2
2;73;0;19;3;0;1;5000;10;0;15;6.666666667;6.2;5.5;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;3
2;73;0;19;3;0;1;5000;10;0;15;6.666666667;6.2;5.5;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;3
2;73;0;19;3;0;1;5000;10;0;15;6.666666667;6.2;5.5;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;3
2;73;0;19;3;0;1;5000;10;0;15;6.666666667;6.2;5.5;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;2
2;73;0;19;3;0;1;5000;10;0;15;6.666666667;6.2;5.5;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;3
2;73;0;19;3;0;1;5000;10;0;15;6.666666667;6.2;5.5;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;3
2;73;0;19;3;0;1;5000;10;0;15;6.666666667;6.2;5.5;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;1
2;73;0;19;3;0;1;5000;10;0;15;6.666666667;6.2;5.5;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;3
2;73;0;19;3;0;1;5000;10;0;15;6.666666667;6.2;5.5;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;3
2;74;0;33;5;1;1;25000;50;1;105;7;7;3.75;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;2
2;74;0;33;5;1;1;25000;50;1;105;7;7;3.75;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;2
2;74;0;33;5;1;1;25000;50;1;105;7;7;3.75;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;1
2;74;0;33;5;1;1;25000;50;1;105;7;7;3.75;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;1
2;74;0;33;5;1;1;25000;50;1;105;7;7;3.75;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;1
2;74;0;33;5;1;1;25000;50;1;105;7;7;3.75;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;1
2;74;0;33;5;1;1;25000;50;1;105;7;7;3.75;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;2
2;74;0;33;5;1;1;25000;50;1;105;7;7;3.75;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;2
2;74;0;33;5;1;1;25000;50;1;105;7;7;3.75;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;1
2;74;0;33;5;1;1;25000;50;1;105;7;7;3.75;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;2
2;74;0;33;5;1;1;25000;50;1;105;7;7;3.75;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;2
2;74;0;33;5;1;1;25000;50;1;105;7;7;3.75;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;2
2;75;0;36;5;1;1;5000;30;0;45;6.5;5;4;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;1
2;75;0;36;5;1;1;5000;30;0;45;6.5;5;4;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;2
2;75;0;36;5;1;1;5000;30;0;45;6.5;5;4;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;2
2;75;0;36;5;1;1;5000;30;0;45;6.5;5;4;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;3
2;75;0;36;5;1;1;5000;30;0;45;6.5;5;4;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;1
2;75;0;36;5;1;1;5000;30;0;45;6.5;5;4;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;2
2;75;0;36;5;1;1;5000;30;0;45;6.5;5;4;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;1
2;75;0;36;5;1;1;5000;30;0;45;6.5;5;4;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;2
2;75;0;36;5;1;1;5000;30;0;45;6.5;5;4;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;1
2;75;0;36;5;1;1;5000;30;0;45;6.5;5;4;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;3
2;75;0;36;5;1;1;5000;30;0;45;6.5;5;4;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;1
2;75;0;36;5;1;1;5000;30;0;45;6.5;5;4;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;1
2;76;0;32;5;0;0;5000;50;1;25;7;5;4;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;3
2;76;0;32;5;0;0;5000;50;1;25;7;5;4;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;3
2;76;0;32;5;0;0;5000;50;1;25;7;5;4;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;3
2;76;0;32;5;0;0;5000;50;1;25;7;5;4;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;3
2;76;0;32;5;0;0;5000;50;1;25;7;5;4;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;3
2;76;0;32;5;0;0;5000;50;1;25;7;5;4;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;3
2;76;0;32;5;0;0;5000;50;1;25;7;5;4;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;3
2;76;0;32;5;0;0;5000;50;1;25;7;5;4;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;3
2;76;0;32;5;0;0;5000;50;1;25;7;5;4;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;3
2;76;0;32;5;0;0;5000;50;1;25;7;5;4;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;3
2;76;0;32;5;0;0;5000;50;1;25;7;5;4;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;3
2;76;0;32;5;0;0;5000;50;1;25;7;5;4;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;3
2;77;1;19;3;0;1;5000;10;0;15;6.333333333;5.8;3.75;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;2
2;77;1;19;3;0;1;5000;10;0;15;6.333333333;5.8;3.75;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;2
2;77;1;19;3;0;1;5000;10;0;15;6.333333333;5.8;3.75;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;2
2;77;1;19;3;0;1;5000;10;0;15;6.333333333;5.8;3.75;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;2
2;77;1;19;3;0;1;5000;10;0;15;6.333333333;5.8;3.75;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;1
2;77;1;19;3;0;1;5000;10;0;15;6.333333333;5.8;3.75;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;1
2;77;1;19;3;0;1;5000;10;0;15;6.333333333;5.8;3.75;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;2
2;77;1;19;3;0;1;5000;10;0;15;6.333333333;5.8;3.75;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;2
2;77;1;19;3;0;1;5000;10;0;15;6.333333333;5.8;3.75;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;1
2;77;1;19;3;0;1;5000;10;0;15;6.333333333;5.8;3.75;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;1
2;77;1;19;3;0;1;5000;10;0;15;6.333333333;5.8;3.75;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;2
2;77;1;19;3;0;1;5000;10;0;15;6.333333333;5.8;3.75;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;1
2;78;0;23;3;1;1;45000;90;1;75;5.666666667;4.4;4;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;2
2;78;0;23;3;1;1;45000;90;1;75;5.666666667;4.4;4;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;2
2;78;0;23;3;1;1;45000;90;1;75;5.666666667;4.4;4;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;2
2;78;0;23;3;1;1;45000;90;1;75;5.666666667;4.4;4;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;1
2;78;0;23;3;1;1;45000;90;1;75;5.666666667;4.4;4;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;1
2;78;0;23;3;1;1;45000;90;1;75;5.666666667;4.4;4;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;1
2;78;0;23;3;1;1;45000;90;1;75;5.666666667;4.4;4;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;1
2;78;0;23;3;1;1;45000;90;1;75;5.666666667;4.4;4;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;2
2;78;0;23;3;1;1;45000;90;1;75;5.666666667;4.4;4;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;1
2;78;0;23;3;1;1;45000;90;1;75;5.666666667;4.4;4;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;1
2;78;0;23;3;1;1;45000;90;1;75;5.666666667;4.4;4;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;2
2;78;0;23;3;1;1;45000;90;1;75;5.666666667;4.4;4;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;3
2;79;1;31;3;1;1;55000;10;0;45;6;5;4.5;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;3
2;79;1;31;3;1;1;55000;10;0;45;6;5;4.5;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;3
2;79;1;31;3;1;1;55000;10;0;45;6;5;4.5;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;3
2;79;1;31;3;1;1;55000;10;0;45;6;5;4.5;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;3
2;79;1;31;3;1;1;55000;10;0;45;6;5;4.5;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;3
2;79;1;31;3;1;1;55000;10;0;45;6;5;4.5;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;3
2;79;1;31;3;1;1;55000;10;0;45;6;5;4.5;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;3
2;79;1;31;3;1;1;55000;10;0;45;6;5;4.5;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;3
2;79;1;31;3;1;1;55000;10;0;45;6;5;4.5;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;3
2;79;1;31;3;1;1;55000;10;0;45;6;5;4.5;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;3
2;79;1;31;3;1;1;55000;10;0;45;6;5;4.5;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;3
2;79;1;31;3;1;1;55000;10;0;45;6;5;4.5;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;3
2;80;0;29;3;0;0;5000;30;1;15;6.833333333;5.8;5.5;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;3
2;80;0;29;3;0;0;5000;30;1;15;6.833333333;5.8;5.5;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;2
2;80;0;29;3;0;0;5000;30;1;15;6.833333333;5.8;5.5;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;1
2;80;0;29;3;0;0;5000;30;1;15;6.833333333;5.8;5.5;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;2
2;80;0;29;3;0;0;5000;30;1;15;6.833333333;5.8;5.5;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;1
2;80;0;29;3;0;0;5000;30;1;15;6.833333333;5.8;5.5;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;2
2;80;0;29;3;0;0;5000;30;1;15;6.833333333;5.8;5.5;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;2
2;80;0;29;3;0;0;5000;30;1;15;6.833333333;5.8;5.5;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;2
2;80;0;29;3;0;0;5000;30;1;15;6.833333333;5.8;5.5;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;2
2;80;0;29;3;0;0;5000;30;1;15;6.833333333;5.8;5.5;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;1
2;80;0;29;3;0;0;5000;30;1;15;6.833333333;5.8;5.5;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;2
2;80;0;29;3;0;0;5000;30;1;15;6.833333333;5.8;5.5;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;1
2;81;1;28;3;0;1;75000;30;0;45;5.333333333;4;3.5;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;3
2;81;1;28;3;0;1;75000;30;0;45;5.333333333;4;3.5;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;3
2;81;1;28;3;0;1;75000;30;0;45;5.333333333;4;3.5;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;3
2;81;1;28;3;0;1;75000;30;0;45;5.333333333;4;3.5;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;3
2;81;1;28;3;0;1;75000;30;0;45;5.333333333;4;3.5;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;3
2;81;1;28;3;0;1;75000;30;0;45;5.333333333;4;3.5;18;50;0;1;0;1;3;4;7;50;1;1;1;0;1;2;3;3
2;81;1;28;3;0;1;75000;30;0;45;5.333333333;4;3.5;19;30;0;1;1;1;1;4;5;30;1;0;0;0;2;4;6;3
2;81;1;28;3;0;1;75000;30;0;45;5.333333333;4;3.5;20;50;1;1;0;1;4;1;5;50;1;0;1;0;4;4;8;3
2;81;1;28;3;0;1;75000;30;0;45;5.333333333;4;3.5;21;50;0;1;1;0;2;3;5;50;1;0;0;1;1;3;4;3
2;81;1;28;3;0;1;75000;30;0;45;5.333333333;4;3.5;22;30;1;1;0;0;3;2;5;60;0;0;0;0;3;4;7;3
2;81;1;28;3;0;1;75000;30;0;45;5.333333333;4;3.5;23;50;0;0;1;0;3;1;4;40;1;1;0;1;2;4;6;3
2;81;1;28;3;0;1;75000;30;0;45;5.333333333;4;3.5;24;40;1;0;1;0;2;1;3;60;0;0;1;1;2;3;5;3
2;82;1;29;4;0;1;5000;10;1;35;7;6;4.5;13;50;1;1;1;0;1;2;3;30;0;1;0;0;4;3;7;2
2;82;1;29;4;0;1;5000;10;1;35;7;6;4.5;14;40;0;0;1;0;1;4;5;30;0;0;1;1;4;2;6;1
2;82;1;29;4;0;1;5000;10;1;35;7;6;4.5;15;40;1;0;0;1;3;2;5;30;0;1;1;1;1;4;5;2
2;82;1;29;4;0;1;5000;10;1;35;7;6;4.5;16;60;0;0;1;1;2;3;5;50;1;1;0;1;4;1;5;1
2;82;1;29;4;0;1;5000;10;1;35;7;6;4.5;17;40;0;1;1;0;4;2;6;60;1;0;1;1;1;2;3;1
